,PP01,P_Occurrence,TX01
2001-01-01,0.0,1,9.718967950868706
2001-01-02,10.621179189773313,1,11.441696178055011
2001-01-03,5.226040058746945,1,14.64819913617433
2001-01-04,3.346221683152116,1,16.601441621275104
2001-01-05,0.35332212702145915,1,12.867283960196893
2001-01-06,2.7575726432758314,1,12.131334761524073
2001-01-07,0.0810242485522872,1,12.572153994357324
2001-01-08,0.0,0,14.435802090349204
2001-01-09,1.5600900416016514,1,12.83373693714772
2001-01-10,0.0,0,13.266548956505357
2001-01-11,0.252230848835317,1,11.034588473622724
2001-01-12,1.2230442893309732,1,12.302794878911998
2001-01-13,0.0,0,13.62098058837678
2001-01-14,0.0,0,16.036412182772782
2001-01-15,0.06807992646819841,1,15.095683171851798
2001-01-16,0.7122083830846161,1,14.36462334113722
2001-01-17,0.47000688087313425,1,14.420731147959893
2001-01-18,2.804308116833638,1,13.740255847625058
2001-01-19,2.524757384072696,1,13.546106515331683
2001-01-20,0.07896412398683095,1,9.502205124513177
2001-01-21,0.2422472259225084,1,10.762048992969563
2001-01-22,0.07369844224906223,1,12.47246342747384
2001-01-23,0.6695188483359262,1,12.115265558252043
2001-01-24,0.47497013385361175,1,11.747560394025289
2001-01-25,0.464280440924559,1,13.955608913710831
2001-01-26,1.1632482060680474,1,15.414506662053817
2001-01-27,0.0,0,17.858933336382123
2001-01-28,12.202840649777578,1,19.071198130152077
2001-01-29,0.181349975324864,1,20.760910657686075
2001-01-30,0.17322607751395458,1,20.363552617758923
2001-01-31,0.5759396822000197,1,15.536206028636514
2001-02-01,6.108923033856162,1,11.029235373869035
2001-02-02,0.19769174602411782,1,9.596600482059053
2001-02-03,0.05664358909129764,1,9.962003430247071
2001-02-04,0.11703654835010548,1,9.754351425392766
2001-02-05,2.483033990391239,1,8.428975138662683
2001-02-06,0.0037196726203702984,1,9.59646037696804
2001-02-07,0.3693318988545869,1,14.27503936819529
2001-02-08,1.6200792342301962,1,14.874323214948387
2001-02-09,0.0,0,16.070451846739534
2001-02-10,0.0,0,14.916721284780163
2001-02-11,0.0,0,14.894281502403045
2001-02-12,26.35899101237842,1,9.716376119840433
2001-02-13,0.15238152988985104,1,12.47211921524214
2001-02-14,1.2344155470953369,1,12.453630727244795
2001-02-15,16.64625571568325,1,11.416464525923006
2001-02-16,0.09274407170263767,1,12.91889192670198
2001-02-17,0.24846370455629987,1,12.893718714779807
2001-02-18,0.436321326544277,1,12.638512784528416
2001-02-19,0.11808768769234061,1,11.774638767254107
2001-02-20,0.0,0,13.777929551921627
2001-02-21,0.0,0,16.801510866525582
2001-02-22,0.0,0,14.668193810951587
2001-02-23,0.4968150898258441,1,12.797477004928718
2001-02-24,0.19405102180442968,1,9.624220066063472
2001-02-25,1.5303056434988531,1,8.366095718039816
2001-02-26,2.377362602445683,1,13.694453388344055
2001-02-27,1.4347934167915954,1,12.639052445404063
2001-02-28,4.306075727912687,1,12.992824627659186
2001-03-01,0.092985650620747,1,15.81670046258595
2001-03-02,0.547375556106993,1,14.187263382324028
2001-03-03,1.2711619138118042,1,15.2637904676751
2001-03-04,0.5889372362847772,1,13.728715426026614
2001-03-05,80.66832928748791,1,16.47907761065006
2001-03-06,0.4173128580057492,1,18.527544021385218
2001-03-07,5.552527503715469,1,17.00662601775919
2001-03-08,0.006072629313432432,1,14.921980317649437
2001-03-09,5.4026898885536205,1,14.140684151957402
2001-03-10,0.1121837163005839,1,16.560010158854926
2001-03-11,0.10379506816964626,1,17.496910429697387
2001-03-12,0.4154989243476885,1,14.624705419539165
2001-03-13,0.09158812838672956,1,13.355112739123893
2001-03-14,2.061099070929698,1,13.188465706070776
2001-03-15,5.139729611363229,1,14.136155697539243
2001-03-16,0.0,0,18.090301747892827
2001-03-17,0.0,0,16.488824537128615
2001-03-18,0.0,0,18.0957375403983
2001-03-19,0.20990693417979644,1,19.96445942312238
2001-03-20,0.14031570054344414,1,22.31136434190848
2001-03-21,3.3017912349648384,1,21.625044998138847
2001-03-22,0.44639359867378603,1,23.581208369867408
2001-03-23,3.03331869400836,1,23.21171729138686
2001-03-24,4.637675056150793,1,23.023408133498393
2001-03-25,0.030490121481634592,1,18.00373724344756
2001-03-26,0.039707628666104416,1,18.381321665780746
2001-03-27,1.289482338765963,1,18.098128486389108
2001-03-28,2.2110092150459795,1,16.90912202916304
2001-03-29,12.865790176247282,1,16.389244066119776
2001-03-30,0.0,0,20.330481890068672
2001-03-31,0.0,0,23.51491053885526
2001-04-01,4.479485426333565,1,20.183296296780952
2001-04-02,87.12481435115231,1,19.049855529354616
2001-04-03,0.1967734990476315,1,17.89894393948877
2001-04-04,0.0,0,18.633854041625796
2001-04-05,0.674632010507385,1,16.491410703686828
2001-04-06,7.71243753616297,1,17.189166560184635
2001-04-07,4.4581678776044855,1,17.44224971467653
2001-04-08,0.1540733350112908,1,19.158171078958844
2001-04-09,1.828041289469814,1,21.33288429336648
2001-04-10,3.283837907999083,1,17.62191396354506
2001-04-11,0.0,0,22.262093424027373
2001-04-12,0.0,0,22.692579331214766
2001-04-13,2.5673668502887113,1,18.35777358404592
2001-04-14,0.006565388016079601,1,17.39955649223452
2001-04-15,1.1176266166296969,1,18.513795959994518
2001-04-16,21.940908671625376,1,17.62117703386109
2001-04-17,18.817670984488263,1,17.016016754813844
2001-04-18,8.221498909552368,1,23.895877878577707
2001-04-19,6.108239015491689,1,21.091852580309347
2001-04-20,4.797619386767103,1,21.079607984685165
2001-04-21,11.60659010870024,1,19.941899633905184
2001-04-22,0.0,0,20.60658129597675
2001-04-23,1.390583815681884,1,19.967358443881906
2001-04-24,6.9525905299899184,1,18.75358941874363
2001-04-25,0.792788474491105,1,22.973448170222383
2001-04-26,0.0,0,22.97135973578457
2001-04-27,0.0,0,24.516587425928126
2001-04-28,1.3077280324714093,1,22.88985932674442
2001-04-29,0.710483513336721,1,26.13266425393969
2001-04-30,7.71773761208894,1,22.172824121806144
2001-05-01,0.7444968218945818,1,23.587375333175128
2001-05-02,5.051716424318061,1,23.309368781740698
2001-05-03,26.746725892306745,1,23.39896093921319
2001-05-04,3.6858743969592207,1,24.16808559088001
2001-05-05,1.5004219583051772,1,26.193690932654796
2001-05-06,0.3093386367149935,1,25.261933666089273
2001-05-07,2.2117460206059656,1,25.390941658986353
2001-05-08,4.355247496266777,1,23.343014952963394
2001-05-09,0.0,0,24.812946398052706
2001-05-10,3.4131114718145765,1,23.20321480481995
2001-05-11,0.0,0,24.06296542821514
2001-05-12,1.2773039593502986,1,22.065861016672063
2001-05-13,4.434319502049491,1,21.934379773038692
2001-05-14,5.643675447044597,1,21.73497823752792
2001-05-15,3.146531509115361,1,20.17975086446355
2001-05-16,1.5036570571861834,1,21.52332299487624
2001-05-17,8.289539305661934,1,23.404498783605845
2001-05-18,0.0649709009401162,1,23.002338987746878
2001-05-19,0.0,0,24.167379138498198
2001-05-20,1.990223946819316,1,22.727618027631515
2001-05-21,0.6337627524749163,1,21.60946911721486
2001-05-22,4.8825804137932876,1,23.559456272135446
2001-05-23,18.73733654727346,1,21.890985546620005
2001-05-24,0.845374319935866,1,23.45317777781045
2001-05-25,0.3377859952758261,1,21.65640970030375
2001-05-26,1.2143844773299917,1,20.660094294771508
2001-05-27,8.58967653423103,1,22.637303102557958
2001-05-28,0.8513734048793463,1,22.93525030489129
2001-05-29,5.30645883461323,1,24.06532065280161
2001-05-30,0.28463607402013524,1,26.389527585183103
2001-05-31,6.264171583430166,1,26.528541319781493
2001-06-01,0.26266099369697593,1,25.35357140354366
2001-06-02,3.2144344092455635,1,24.572731084693974
2001-06-03,2.886544101614184,1,26.123823270563047
2001-06-04,4.075295603721982,1,27.332425738765604
2001-06-05,4.322033586316462,1,28.43412768007174
2001-06-06,26.308808331501524,1,29.042994648404672
2001-06-07,2.570620419313161,1,25.555966523070026
2001-06-08,0.0,0,26.08082058234006
2001-06-09,0.8697238712707512,1,24.435445625176197
2001-06-10,5.201634042273212,1,24.917813888645203
2001-06-11,0.2662553442888379,1,24.99729558805993
2001-06-12,3.2469393699226576,1,25.344858353127275
2001-06-13,27.058113616424027,1,25.178436405917658
2001-06-14,19.486426849418056,1,24.354574564674675
2001-06-15,37.17334875620561,1,24.153596045014673
2001-06-16,7.661112486884286,1,25.165397304527488
2001-06-17,8.4748372908922,1,24.69777334859171
2001-06-18,78.59200035542153,1,25.351577743301146
2001-06-19,329.59811147606433,1,26.387527832347605
2001-06-20,0.2659931998030711,1,25.42548356841531
2001-06-21,4.194026707966319,1,25.079151507486163
2001-06-22,1.0060350321520293,1,26.103186940148362
2001-06-23,219.924779738309,1,26.91412566239838
2001-06-24,6.977277343936015,1,27.564401171721954
2001-06-25,57.62332865513268,1,27.354236241167136
2001-06-26,2.4792570487385577,1,26.347999311261486
2001-06-27,0.0,0,26.738159954846655
2001-06-28,0.0,0,26.25337316704365
2001-06-29,0.06848150645899516,1,25.829154947672084
2001-06-30,5.859711378852146,1,26.71563611107287
2001-07-01,6.544771661111221,1,26.67519922409796
2001-07-02,2.4497859109182207,1,25.307954031466238
2001-07-03,0.7245699582216306,1,25.19960143070684
2001-07-04,0.13321275630239623,1,26.626275576322286
2001-07-05,0.8228491252971466,1,27.088657601848958
2001-07-06,0.0,0,27.177638948872
2001-07-07,1.9019954426156898,1,25.97157695749626
2001-07-08,0.0,0,27.132848395483574
2001-07-09,0.0,0,27.029172086220246
2001-07-10,0.15110753326672155,1,25.854073312268874
2001-07-11,1.5310177881137566,1,26.781516774847713
2001-07-12,2.3543941943757702,1,26.85783269350631
2001-07-13,3.92024863692716,1,26.819303971258194
2001-07-14,2.9988859636968592,1,26.085931038658995
2001-07-15,0.2765837586804975,1,27.181926983028436
2001-07-16,0.704089851223354,1,27.56450783591873
2001-07-17,28.070935552319085,1,27.789522523003136
2001-07-18,10.721775347106828,1,27.13399632767991
2001-07-19,1.7149691119510277,1,26.036368868723233
2001-07-20,4.899395534355845,1,27.335837981058766
2001-07-21,0.0,0,27.624799646232127
2001-07-22,0.0,0,27.17321835619954
2001-07-23,1.8661008887340886,1,26.694054458611845
2001-07-24,7.328542113668103,1,25.91006757346403
2001-07-25,0.17905800727503468,1,26.27047293505656
2001-07-26,5.847862637827255,1,26.577730919034995
2001-07-27,7.2275298740142535,1,26.49068485337101
2001-07-28,2.701655019694563,1,25.284278604553002
2001-07-29,0.0,0,26.90750953281175
2001-07-30,3.4655129252779675,1,25.844688509560953
2001-07-31,2.1093895623930576,1,26.57374213970955
2001-08-01,1.8451645275330484,1,26.654687408970883
2001-08-02,0.0,0,27.628372209014543
2001-08-03,21.626312999389384,1,26.6454592052622
2001-08-04,0.9700406836223565,1,26.975050514265597
2001-08-05,2.8131490115031235,1,27.4912108595094
2001-08-06,130.76122543655023,1,27.077741176172296
2001-08-07,0.18873760689201474,1,26.960380942838377
2001-08-08,0.09572630089131383,1,26.350081426761946
2001-08-09,0.8190005881213063,1,26.009399998128934
2001-08-10,0.572581635120542,1,26.66273591449007
2001-08-11,0.0,0,27.86652125435111
2001-08-12,9.724099129165792,1,26.554412737938687
2001-08-13,0.04915325513429966,1,26.20489182657733
2001-08-14,74.00131611682713,1,26.244119984904103
2001-08-15,1.7836518240626775,1,26.092568012234157
2001-08-16,0.03283197238618216,1,27.059314601759382
2001-08-17,1.2184938655603497,1,26.695886311726902
2001-08-18,0.0,0,28.181209408969547
2001-08-19,12.91010357938277,1,26.699658017851615
2001-08-20,49.81746564629794,1,25.502931811722867
2001-08-21,4.308250668052009,1,25.55447845413215
2001-08-22,155.6546324384522,1,26.212272957068198
2001-08-23,0.7591159159289306,1,26.12754133610137
2001-08-24,0.5325369659301895,1,26.352943340800422
2001-08-25,0.8360679395081912,1,25.251329241537327
2001-08-26,8.788940486278776,1,25.387224532879426
2001-08-27,0.0,0,25.081802325777705
2001-08-28,4.01626057265213,1,23.537194993105498
2001-08-29,5.086390293608566,1,23.734370974637642
2001-08-30,0.0,0,25.344984743437376
2001-08-31,1.6201097656889907,1,24.17682824677466
2001-09-01,0.8640937805787987,1,23.86620827462388
2001-09-02,0.6439876657619275,1,24.874705090977198
