,PP01,P_Occurrence,TX01
2001-01-01,0.0,1,13.591767633126691
2001-01-02,0.0,0,15.82028625847166
2001-01-03,0.0,0,14.028889709171812
2001-01-04,0.0,0,12.51517376667487
2001-01-05,0.0,0,14.766787792438535
2001-01-06,0.0,0,15.395177306702626
2001-01-07,0.0,0,13.477998333183175
2001-01-08,0.015588931437497655,1,12.390148981568377
2001-01-09,0.20722527365767318,1,14.092841743912803
2001-01-10,0.05246236256927312,1,14.359769423030498
2001-01-11,0.7741839929344103,1,18.364059636817164
2001-01-12,0.29976771267081453,1,17.464304698940015
2001-01-13,0.28064270828199855,1,16.851285794929577
2001-01-14,0.03511613767191239,1,15.498013822588534
2001-01-15,0.025471926599705715,1,12.479595020700817
2001-01-16,4.473635685087759,1,12.350458014840477
2001-01-17,38.99250874685447,1,11.528378686512834
2001-01-18,0.30606691881517706,1,8.292511806530047
2001-01-19,5.838280853452082,1,9.96147383563735
2001-01-20,0.42279691871090824,1,14.077959263239133
2001-01-21,8.87492875698493,1,17.111062682824937
2001-01-22,0.06676869863849982,1,13.533129652309652
2001-01-23,0.7838534890902501,1,12.371403462173085
2001-01-24,3.7275632922969257,1,11.863765279181244
2001-01-25,0.3892979267660349,1,10.358796242506065
2001-01-26,0.7317695232874386,1,7.8942989977701785
2001-01-27,0.4969995501789558,1,10.133634590009947
2001-01-28,0.056023399080210125,1,15.289161246956152
2001-01-29,1.0596978928477596,1,12.250063317529712
2001-01-30,0.18609382191361112,1,11.511158665799044
2001-01-31,0.16322760249585058,1,10.930114368597806
2001-02-01,1.097768624743407,1,9.37938158050288
2001-02-02,0.0,0,13.948336818427617
2001-02-03,0.0,0,13.21119669896048
2001-02-04,0.0,0,14.152610126232386
2001-02-05,0.62949747922087,1,9.452631845467995
2001-02-06,1.6965760927645812,1,8.023068042861851
2001-02-07,0.7947253404716582,1,8.487806733543394
2001-02-08,0.6036710254923823,1,7.147306491201125
2001-02-09,0.38721484567718883,1,8.925568670021754
2001-02-10,0.5285074728424665,1,12.156608090172648
2001-02-11,2.4772393612799197,1,15.26823303102389
2001-02-12,3.3790813079290367,1,16.70038550020105
2001-02-13,38.53957978177809,1,17.89094548525205
2001-02-14,0.039126964932614416,1,16.054934633688006
2001-02-15,2.945416372347573,1,14.345827816832108
2001-02-16,0.2405496288895249,1,17.607977327053423
2001-02-17,8.26002526564568,1,17.22098555991674
2001-02-18,7.42272574061805,1,12.328285660886591
2001-02-19,0.0,0,15.461169177049964
2001-02-20,0.0,0,14.064834598827964
2001-02-21,0.0,0,15.641520661621508
2001-02-22,0.0,0,17.86007332116428
2001-02-23,0.014646347132087276,1,15.331911136991657
2001-02-24,7.171485415006451,1,13.711066004393436
2001-02-25,1.6037427263919393,1,14.149067731478016
