,PP01,P_Occurrence,TX01
2001-01-01,0.2746200408048289,1,19.21989162640746
2001-01-02,0.0,0,17.557986699221374
2001-01-03,73.67646760108053,1,14.34204452758358
2001-01-04,3.485104472377929,1,13.026769634513991
2001-01-05,9.445588815047504,1,13.408685080505329
2001-01-06,0.0,0,13.015962143201914
2001-01-07,0.0,0,14.829179511387187
2001-01-08,2.143857395852408,1,18.021268522960117
2001-01-09,0.0,0,19.575103336003377
2001-01-10,0.0,0,17.563219902387907
2001-01-11,0.0,0,18.88992486882565
2001-01-12,0.0,0,19.974372130242728
2001-01-13,0.0,0,19.554128147164423
2001-01-14,0.3607187080425011,1,19.325536889677423
2001-01-15,0.3830121745850311,1,14.699303902111986
2001-01-16,1.9418207170089337,1,16.97211048011969
2001-01-17,2.6053901886017212,1,17.9817494270457
2001-01-18,0.0,0,19.66792402597671
2001-01-19,0.0,0,19.071304440123278
2001-01-20,0.0,0,18.35859250832426
2001-01-21,0.6309942250629379,1,15.488116085699586
2001-01-22,16.79357080407035,1,15.790367477500059
2001-01-23,0.0,0,15.492784320355167
2001-01-24,3.951247063175521,1,15.851707924799452
2001-01-25,9.035353822452173,1,14.802049683503503
2001-01-26,0.0,0,19.297581205932726
2001-01-27,0.9233834610501386,1,14.784766885561709
2001-01-28,0.0,0,14.904388924567268
2001-01-29,16.52821040772481,1,16.13863133933073
2001-01-30,0.5154320416364879,1,18.48881481482126
2001-01-31,0.0,0,20.34727108535676
2001-02-01,0.0,0,17.949923762708043
2001-02-02,0.0,0,19.60936982418525
2001-02-03,0.0,0,20.096771566738816
2001-02-04,0.9675149332743459,1,15.17138338626998
2001-02-05,0.07657571178052325,1,16.681781317415968
2001-02-06,0.32820278727669816,1,15.429977577824275
2001-02-07,2.8531734547537106,1,13.949855780186072
2001-02-08,0.8226510281099132,1,14.509509122098347
2001-02-09,0.0,0,13.917087086031772
2001-02-10,0.0,0,13.171299583294449
2001-02-11,0.0,0,15.201123772084209
2001-02-12,0.0,0,19.240979725131634
2001-02-13,0.0,0,19.29243053069858
2001-02-14,0.0,0,18.190226411490528
2001-02-15,0.0,0,18.409597300772433
2001-02-16,3.071312392376429,1,17.109257212520244
2001-02-17,7.198547335734381,1,20.051058870561214
2001-02-18,0.02564492886440749,1,17.500003718655115
2001-02-19,0.0,0,23.148043801376158
2001-02-20,0.0,0,19.404378730949293
2001-02-21,0.0,0,20.891637012677467
2001-02-22,0.0,0,18.63317296157374
2001-02-23,0.0,0,17.411192622662142
2001-02-24,0.0,0,19.739157071061385
2001-02-25,0.0,0,22.664375749557433
2001-02-26,0.0,0,17.038424982690213
2001-02-27,0.0,0,17.62252296994698
2001-02-28,3.6050446675921277,1,15.91968664362199
2001-03-01,11.827559959728994,1,18.837161337309382
2001-03-02,30.71286126353172,1,21.951915232605458
2001-03-03,9.406358823291546,1,19.6402538052154
2001-03-04,6.010236741217623,1,24.43412794548594
2001-03-05,9.038765584092381,1,21.31168846528593
2001-03-06,7.419067652558909,1,20.43945670298201
2001-03-07,0.0,0,15.933630398565004
2001-03-08,13.095065681966428,1,16.625198620708684
2001-03-09,0.0,0,16.094656710907508
2001-03-10,2.1570315842526315,1,16.10081231016934
2001-03-11,8.34287778754028,1,20.9782901797442
2001-03-12,0.0,0,22.839408615937643
2001-03-13,31.91216948287795,1,20.00446053868923
2001-03-14,0.0,0,22.85591638097127
2001-03-15,0.0,0,21.078800595272984
2001-03-16,0.0,0,22.578229638994898
2001-03-17,0.0,0,21.287065546604218
2001-03-18,0.0,0,22.84237172764057
2001-03-19,0.0,0,25.882640029243912
2001-03-20,0.0,0,26.16480785678987
2001-03-21,0.6890544385528905,1,20.509338436626454
2001-03-22,10.314830429108595,1,20.647766582999076
2001-03-23,76.6884989320156,1,17.679570445806362
2001-03-24,13.469494045303724,1,16.25991122637036
2001-03-25,2.064400986864695,1,17.243934595857176
2001-03-26,3.0379865365833907,1,19.09415060496532
2001-03-27,2.723401484151911,1,20.1967387072973
2001-03-28,0.0,0,22.135619188226016
2001-03-29,0.0,0,21.659215891173158
2001-03-30,0.0,0,20.46746581043086
2001-03-31,11.955455288598914,1,19.443385247281167
2001-04-01,2.787270105481688,1,22.223030393883157
2001-04-02,0.0,0,26.651902678406742
2001-04-03,57.947799846695375,1,28.358486807419688
2001-04-04,12.643754693598732,1,26.37692242260622
2001-04-05,0.439608992810056,1,23.6872298777875
2001-04-06,0.0,0,27.677905234232604
2001-04-07,0.0,0,26.024807105056755
2001-04-08,5.687236922913198,1,25.351136635246803
2001-04-09,0.22693441702122172,1,21.68543649227711
2001-04-10,0.0,0,25.392862881437043
2001-04-11,0.0,0,25.963808199274006
2001-04-12,13.920681794315797,1,23.506052232113213
2001-04-13,6.998865422722614,1,24.29088268122199
2001-04-14,25.000133262041167,1,23.07970658996013
2001-04-15,1.4852231737883115,1,20.913676522139234
2001-04-16,0.21750728346677212,1,22.50934965445019
2001-04-17,1.384476376772712,1,20.986043954041378
2001-04-18,14.316912591362911,1,20.04962936434375
2001-04-19,11.650812116226941,1,23.024619536349455
2001-04-20,0.9170873218742341,1,22.401437622398465
2001-04-21,4.111575943972563,1,21.318791896781327
2001-04-22,1.693365394454021,1,23.860523717351644
2001-04-23,0.0,0,23.745116022156843
2001-04-24,0.0,0,26.317456493067404
2001-04-25,4.158193687863575,1,21.743783372079015
2001-04-26,1.0630266408685585,1,18.586101396025356
2001-04-27,0.6830367679888825,1,17.576847620434073
2001-04-28,0.8924189161548456,1,20.920364126983984
2001-04-29,0.0,0,21.459200152460497
2001-04-30,0.0,0,22.716864957164372
