,PP01,P_Occurrence,TX01
2001-01-01,2.899879374002468,1,14.23574706062357
2001-01-02,5.705539000078906,1,14.629438452027536
2001-01-03,0.0,0,18.7688324305662
2001-01-04,0.638561265343141,1,16.518563042771234
2001-01-05,1.7909500542959014,1,15.293027885046342
2001-01-06,0.8743610918179845,1,16.08057632159123
2001-01-07,0.0,0,12.684109206692082
2001-01-08,0.0,0,11.320637225627477
2001-01-09,0.0,0,13.138881192632931
2001-01-10,0.0,0,10.849294805294157
2001-01-11,0.0,0,10.17608781618052
2001-01-12,0.0,0,12.620976632481558
2001-01-13,0.35421076275011015,1,11.720408186771653
2001-01-14,0.0,0,14.140564841324844
2001-01-15,2.2187917350048267,1,12.51946032724864
2001-01-16,3.013036207715997,1,18.08478213055175
2001-01-17,0.0,0,19.556409635895392
2001-01-18,0.0,0,18.005569203516735
2001-01-19,5.184770655510222,1,18.380796934841808
2001-01-20,0.7360486743235172,1,16.9059448745795
2001-01-21,0.8491140495602151,1,18.492784145040293
2001-01-22,0.0,0,21.449617531619328
2001-01-23,0.0,0,19.822998566153746
2001-01-24,0.0,0,20.410288077203425
2001-01-25,0.0,0,20.58946193694419
2001-01-26,1.2031594116360145,1,16.66994762600445
2001-01-27,1.3479932364275964,1,15.958507436509263
2001-01-28,2.4311920096426785,1,16.5955029499619
2001-01-29,0.8582183600035556,1,14.39569443875455
2001-01-30,0.0,0,18.305005834766874
2001-01-31,1.026514573639029,1,14.186340612195089
2001-02-01,7.552093698264596,1,13.081293227894742
2001-02-02,0.16088318138581728,1,10.229829869357172
2001-02-03,0.0,0,17.570725530918544
2001-02-04,0.0,0,18.118792298051464
2001-02-05,0.0,0,18.30558687781485
2001-02-06,0.0,0,19.19592196536175
2001-02-07,0.0,0,20.913357406119726
2001-02-08,0.0,0,20.269022137325344
2001-02-09,0.0,0,21.553764654491232
2001-02-10,0.0,0,19.233724067521713
2001-02-11,0.0,0,17.95808689575971
2001-02-12,23.017924811329607,1,15.901189224403703
2001-02-13,9.125786171417403,1,13.38743665023734
2001-02-14,0.09393652716416007,1,15.991873924914128
2001-02-15,0.35608778096429605,1,14.340214213797582
2001-02-16,0.0,0,18.115232261947337
2001-02-17,0.0,0,16.586832121000697
2001-02-18,0.275893596925035,1,15.895827115887014
2001-02-19,25.45641161881697,1,17.461144595340343
2001-02-20,0.0,0,19.40439020029218
2001-02-21,0.0,0,19.972866576287867
2001-02-22,0.0,0,21.897451862684367
2001-02-23,27.00828912234732,1,15.745109045772912
2001-02-24,1.4897703298001685,1,21.27280028817899
2001-02-25,0.0,0,21.47257688667005
2001-02-26,0.0008872337794610082,1,15.630866052991644
2001-02-27,0.0,0,16.62708161476545
2001-02-28,0.0,0,16.72596081784082
2001-03-01,0.0,0,15.58713532648867
2001-03-02,0.0,0,16.951945024522562
2001-03-03,0.0,0,20.411190991742384
2001-03-04,23.463345491507198,1,18.688681486500094
2001-03-05,18.1493874914513,1,19.71309690281942
2001-03-06,107.61462265940874,1,17.00846970919648
2001-03-07,0.0,0,18.66765243322077
2001-03-08,0.0,0,19.584846875847745
2001-03-09,0.0,0,22.365013103117693
2001-03-10,0.09634067084343403,1,17.969857053889115
2001-03-11,4.273472340721615,1,17.342068304276612
2001-03-12,0.0,0,20.788568123189926
2001-03-13,0.8522738588774292,1,16.967142287010567
2001-03-14,0.3897967645871249,1,17.868333107911656
2001-03-15,0.0,0,20.091694768399503
2001-03-16,0.0,0,21.065286908338727
2001-03-17,0.0,0,23.40176453108234
2001-03-18,3.6671413450106534,1,18.661688187087144
2001-03-19,22.292590949969917,1,16.501893161715742
2001-03-20,13.64251729599603,1,19.53346466335519
2001-03-21,8.943574947620922,1,20.00070067675981
2001-03-22,0.29067598808799905,1,19.6108702073106
2001-03-23,62.42296636113752,1,16.73084312737795
2001-03-24,33.91815796517066,1,15.599277526869955
2001-03-25,6.224980052626694,1,18.12314514187539
2001-03-26,1.289427465607484,1,18.344403863961908
2001-03-27,21.336889627520083,1,22.308716550929176
2001-03-28,4.831883933810062,1,24.691624616371335
2001-03-29,1.4818383716143373,1,28.530899801583068
2001-03-30,0.0,0,21.290180173064957
2001-03-31,0.0,0,21.38192592699904
2001-04-01,11.387444601165313,1,17.08441338943171
2001-04-02,0.5859991495497512,1,14.752303806182882
2001-04-03,20.380065099599246,1,18.597712594047263
2001-04-04,0.18115423809575615,1,19.927696127222898
2001-04-05,4.189786632306709,1,21.417172962683964
2001-04-06,1.3730624621359817,1,20.658522399314393
2001-04-07,63.92184936252467,1,25.51924906753123
2001-04-08,13.841153412451984,1,24.01589282420231
2001-04-09,0.0,0,23.948853255283538
2001-04-10,14.036718378422695,1,20.414793047246576
2001-04-11,0.0,0,28.012648336375143
2001-04-12,0.0,0,28.196197049109642
2001-04-13,4.6807446708804,1,19.943179295851667
2001-04-14,0.09648008874365245,1,20.866262780196497
2001-04-15,0.14909432541416204,1,22.851134669755837
2001-04-16,0.0,0,23.457898944442434
2001-04-17,0.0,0,23.328733360397376
2001-04-18,0.0,0,24.271028469723948
2001-04-19,0.0,0,24.07053286901547
2001-04-20,0.0,0,24.495094461305037
2001-04-21,0.0,0,23.70862624794465
2001-04-22,0.0,0,25.4782655272853
2001-04-23,0.0,0,26.966814197496934
2001-04-24,11.637570647857192,1,25.551010415440075
2001-04-25,49.755257336562785,1,26.23706468615761
2001-04-26,9.961245558791653,1,24.63569146795789
2001-04-27,0.8415342561047087,1,26.39434733305589
2001-04-28,0.8976329329140844,1,28.780777991080022
2001-04-29,15.703764212040744,1,28.319893459777326
2001-04-30,1.692411100264378,1,26.334849376694876
2001-05-01,42.140556399033265,1,24.259941436858753
2001-05-02,0.0,0,25.261570741230944
2001-05-03,0.5246399509547984,1,23.552803206978176
2001-05-04,7.515316927836734,1,27.785510378530756
