2008/2/1,0.53
2008/2/2,2.6
2008/2/3,13.84
2008/2/4,2.98
2008/2/5,19.82
2008/2/6,3.61
2008/2/7,11.25
2008/2/8,2.21
2008/2/9,1.5
2008/2/10,0.12
2008/2/11,2.88
2008/2/12,1.96
2008/2/13,0.12
2008/2/14,0.65
2008/2/15,0.32
2008/2/16,0.16
2008/2/17,0.45
2008/2/18,1.98
2008/2/19,1.26
2008/2/20,0.16
2008/2/21,0.08
2008/2/22,0
2008/2/23,12.58
2008/2/24,1.89
2008/2/25,0.5
2008/2/26,4.59
2008/2/27,0.33
2008/2/28,0
2008/2/29,0.3
2009/2/1,0
2009/2/2,0
2009/2/3,0
2009/2/4,0.04
2009/2/5,3.06
2009/2/6,1.81
2009/2/7,0.76
2009/2/8,0.48
2009/2/9,0
2009/2/10,0.08
2009/2/11,0
2009/2/12,0
2009/2/13,0
2009/2/14,0
2009/2/15,0
2009/2/16,0.28
2009/2/17,0.4
2009/2/18,0.04
2009/2/19,0.04
2009/2/20,16.02
2009/2/21,0
2009/2/22,0
2009/2/23,0
2009/2/24,0
2009/2/25,0.32
2009/2/26,0.12
2009/2/27,0.04
2009/2/28,0.04
2010/2/1,0.12
2010/2/2,0.04
2010/2/3,0.33
2010/2/4,0.32
2010/2/5,0.16
2010/2/6,16.99
2010/2/7,14.79
2010/2/8,0.17
2010/2/9,0
2010/2/10,0
2010/2/11,0
2010/2/12,9.85
2010/2/13,15.09
2010/2/14,0.33
2010/2/15,6.88
2010/2/16,40.78
2010/2/17,38.18
2010/2/18,32.09
2010/2/19,56.69
2010/2/20,3.42
2010/2/21,0
2010/2/22,1.76
2010/2/23,0.04
2010/2/24,0
2010/2/25,0
2010/2/26,0
2010/2/27,0
2010/2/28,0
2011/2/1,1.11
2011/2/2,0.42
2011/2/3,0.07
2011/2/4,0.04
2011/2/5,0
2011/2/6,0
2011/2/7,0
2011/2/8,0
2011/2/9,0.44
2011/2/10,0.1
2011/2/11,0.88
2011/2/12,1.44
2011/2/13,6.26
2011/2/14,11.11
2011/2/15,0.92
2011/2/16,1.69
2011/2/17,0.35
2011/2/18,0.24
2011/2/19,4.99
2011/2/20,11.31
2011/2/21,0.23
