2008/3/1,0.54
2008/3/2,0.3
2008/3/3,0
2008/3/4,0
2008/3/5,0
2008/3/6,0
2008/3/7,0
2008/3/8,0
2008/3/9,0.04
2008/3/10,6.89
2008/3/11,0.16
2008/3/12,0.18
2008/3/13,0.18
2008/3/14,4.95
2008/3/15,0.28
2008/3/16,0.14
2008/3/17,0.04
2008/3/18,12.75
2008/3/19,6.04
2008/3/20,0
2008/3/21,0
2008/3/22,4.12
2008/3/23,25
2008/3/24,0.04
2008/3/25,0
2008/3/26,0.27
2008/3/27,0
2008/3/28,0
2008/3/29,0.14
2008/3/30,5.32
2008/3/31,77.09
2009/3/1,0.08
2009/3/2,1
2009/3/3,0.08
2009/3/4,0.29
2009/3/5,12.06
2009/3/6,62.38
2009/3/7,35.43
2009/3/8,10.86
2009/3/9,24.91
2009/3/10,0
2009/3/11,0.12
2009/3/12,0
2009/3/13,1.31
2009/3/14,2.68
2009/3/15,0
2009/3/16,0
2009/3/17,0
2009/3/18,0
2009/3/19,0.04
2009/3/20,0
2009/3/21,0.04
2009/3/22,3.73
2009/3/23,1.68
2009/3/24,13.45
2009/3/25,0.55
2009/3/26,0.04
2009/3/27,0
2009/3/28,1.14
2009/3/29,29.46
2009/3/30,0.12
2009/3/31,0.22
2010/3/1,0
2010/3/2,1.22
2010/3/3,0
2010/3/4,0
2010/3/5,0
2010/3/6,0.04
2010/3/7,0.08
2010/3/8,0.29
2010/3/9,21.61
2010/3/10,0.13
2010/3/11,0
2010/3/12,0
2010/3/13,15.24
2010/3/14,0
2010/3/15,0.29
2010/3/16,0.37
2010/3/17,0.08
2010/3/18,0
2010/3/19,0
2010/3/20,0
2010/3/21,0.08
2010/3/22,0
2010/3/23,0
2010/3/24,0.04
2010/3/25,5.54
2010/3/26,0.04
2010/3/27,0
2010/3/28,0.32
2010/3/29,0
2010/3/30,0
2010/3/31,0
2011/3/1,0.2
2011/3/2,0.12
2011/3/3,0.24
2011/3/4,0.2
2011/3/5,0
2011/3/6,0.17
2011/3/7,18.27
2011/3/8,0.04
2011/3/9,0.24
2011/3/10,4.54
2011/3/11,5.02
2011/3/12,1.51
2011/3/13,0
2011/3/14,0.04
2011/3/15,0.6
2011/3/16,0.16
2011/3/17,0.08
2011/3/18,2.3
2011/3/19,1.19
2011/3/20,0.12
2011/3/21,0.16
2011/3/22,0.49
2011/3/23,0.12
2011/3/24,0.16
2011/3/25,0.58
2011/3/26,0.62
2011/3/27,39.38
2011/3/28,17.45
2011/3/29,0.08
2011/3/30,0
2011/3/31,0
2012/3/1,0
2012/3/2,0.04
2012/3/3,0.2
2012/3/4,0
2012/3/5,0.16
2012/3/6,0
2012/3/7,0.04
2012/3/8,0.68
2012/3/9,11.54
2012/3/10,13.15
2012/3/11,11.79
2012/3/12,13.32
2012/3/13,9.37
2012/3/14,6.66
2012/3/15,0
2012/3/16,0
2012/3/17,0
2012/3/18,0.12
2012/3/19,0.08
2012/3/20,0
2012/3/21,0.16
2012/3/22,0
2012/3/23,0.3
2012/3/24,4.83
2012/3/25,0
2012/3/26,0
2012/3/27,0
2012/3/28,0
2012/3/29,0
2012/3/30,0
2012/3/31,6.72
2013/3/1,2.11
2013/3/2,0.77
2013/3/3,0.63
2013/3/4,0.39
2013/3/5,0
2013/3/6,0
2013/3/7,0
2013/3/8,0.1
2013/3/9,0
2013/3/10,0.14
2013/3/11,0.04
2013/3/12,0
2013/3/13,0
2013/3/14,0.12
2013/3/15,2.8
2013/3/16,0.27
2013/3/17,0
2013/3/18,0
2013/3/19,0.2
2013/3/20,1.57
2013/3/21,0.16
2013/3/22,0
2013/3/23,0
2013/3/24,3.74
2013/3/25,0.47
2013/3/26,5.01
2013/3/27,7.36
2013/3/28,16.91
2013/3/29,3.02
2013/3/30,0.12
2013/3/31,12.15
2014/3/1,0.14
2014/3/2,6.61
2014/3/3,3.44
2014/3/4,2.56
2014/3/5,6.26
2014/3/6,4.94
2014/3/7,8.95
2014/3/8,9.67
2014/3/9,11.95
2014/3/10,1.69
2014/3/11,0.04
2014/3/12,12.83
2014/3/13,30.55
2014/3/14,0
2014/3/15,0
2014/3/16,0
2014/3/17,0
2014/3/18,0
2014/3/19,2.04
2014/3/20,0.37
2014/3/21,3.87
2014/3/22,0
2014/3/23,0
2014/3/24,0
2014/3/25,0
2014/3/26,0.3
2014/3/27,0.04
2014/3/28,0
2014/3/29,14.78
2014/3/30,8.75
2014/3/31,19.87
2015/3/1,0.21
2015/3/2,0.04
2015/3/3,0
2015/3/4,0.16
2015/3/5,0
2015/3/6,2.18
2015/3/7,0
2015/3/8,0
2015/3/9,0.08
2015/3/10,7.21
2015/3/11,12.58
2015/3/12,7.55
2015/3/13,0
2015/3/14,0
2015/3/15,0
2015/3/16,0
2015/3/17,0
2015/3/18,0
2015/3/19,0
2015/3/20,0
2015/3/21,0.04
2015/3/22,0.08
2015/3/23,29
2015/3/24,1.5
2015/3/25,10.73
2015/3/26,11.75
2015/3/27,4.81
2015/3/28,0
2015/3/29,0
2015/3/30,0
2015/3/31,0
2016/3/1,0.46
2016/3/2,7.78
2016/3/3,5.24
